CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
02-06-0014-46,02-022,EL PROGRESO,SANSARE,COLEGIO SAGRADO CORAZӎ DE JESړ Y MAŔ,BARRIO PUEBLO ABAJO,56333236.0,LUZ ELENA MORALES DE PAZ DE CARDONA,MARTA DOLORES NORIEGA BӌERES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO SAGRADO CORAZӍ DE JESړ Y MAR,BARRIO PUEBLO ABAJO,56333236,MARTA DOLORES NORIEGA BӋERES,LUZ ELENA MORALES DE PAZ DE CARDONA,SANSARE,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-06-0018-46,02-020,EL PROGRESO,SANSARE,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,ALDEA POZA VERDE,55156986.0,ARISTIDES CABRERA ROMERO,LIGIA MABILIA MARROQUIN DE CARRANZA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA POZA VERDE,55156986,LIGIA MABILIA MARROQUIN DE CARRANZA,ARISTIDES CABRERA ROMERO,SANSARE,RURAL,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-06-0020-46,02-020,EL PROGRESO,SANSARE,COLEGIO SAGRADO CORAZӎ DE JESړ Y MAŔ,BARRIO PUEBLO ABAJO,79243482.0,ARISTIDES CABRERA ROMERO,MARTA NORIEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,el_progreso,COLEGIO SAGRADO CORAZӍ DE JESړ Y MAR,BARRIO PUEBLO ABAJO,79243482,MARTA NORIEGA,ARISTIDES CABRERA ROMERO,SANSARE,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
02-06-0021-46,02-020,EL PROGRESO,SANSARE,COLEGIO SAGRADO CORAZӎ DE JESړ Y MAŔ,BARRIO PUEBLO ABAJO,79243482.0,ARISTIDES CABRERA ROMERO,MARTA NOREIGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,el_progreso,COLEGIO SAGRADO CORAZӍ DE JESړ Y MAR,BARRIO PUEBLO ABAJO,79243482,MARTA NOREIGA,ARISTIDES CABRERA ROMERO,SANSARE,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
02-06-0022-46,02-020,EL PROGRESO,SANSARE,COLEGIO SAGRADO CORAZӎ DE JɓUS Y MAŔ,BARRIO PUEBLO ABAJO,79243482.0,ARISTIDES CABRERA ROMERO,MARTA DOLORES NORIEGA BӌERES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,el_progreso,COLEGIO SAGRADO CORAZӍ DE JESړ Y MAR,BARRIO PUEBLO ABAJO,79243482,MARTA DOLORES NORIEGA BӋERES,ARISTIDES CABRERA ROMERO,SANSARE,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
02-06-0024-46,02-020,EL PROGRESO,SANSARE,INSTITUTO MUNICIPAL DE EDUCACIӎ BSICA Y BACHILLERATO POR MADUREZ,SALIDA ALDEA BUENA VISTA,42364577.0,ARISTIDES CABRERA ROMERO,JUAN CARLOS RUANO TɌLEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),EL PROGRESO,el_progreso,INSTITUTO MUNICIPAL DE EDUCACIӍ BSICA Y BACHILLERATO POR MADUREZ.,SALIDA ALDEA BUENA VISTA,42364577,JUAN CARLOS RUANO TɌLEZ,ARISTIDES CABRERA ROMERO,SANSARE,URBANA,MUNICIPAL,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
02-06-0154-46,02-020,EL PROGRESO,SANSARE,CENTRO EDUCATIVO LICEO SANSARE,SANSARE,54200599.0,ARISTIDES CABRERA ROMERO,ONEIDA LӐEZ CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,CENTRO EDUCATIVO LICEO SANSARE,SANSARE,54200599,ONEIDA LӐEZ CARDONA,ARISTIDES CABRERA ROMERO,SANSARE,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-06-0716-46,02-022,EL PROGRESO,SANSARE,INSTITUTO DIVERSIFICADO POR COOPERATIVA SANSARE,SALIDA A BUENA VISTA,58145679.0,LUZ ELENA MORALES DE PAZ DE CARDONA,MIRELLA YAMILETH MARROQU͎ CARDONA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO DIVERSIFICADO POR COOPERATIVA,SALIDA A BUENA VISTA,58145679,MIRELLA YAMILETH MARROQU CARDONA,LUZ ELENA MORALES DE PAZ DE CARDONA,SANSARE,URBANA,COOPERATIVA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
02-07-0008-46,02-006,EL PROGRESO,SANARATE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"ZONA 4, COLINDANTE A POLIDEPORTIVO, SECTOR CAMPO DE CAMINOS",,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,GRACIELA IZAURA BRAN MONROY,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"ZONA 4, COLINDANTE A POLIDEPORTIVO, SECTOR CAMPO DE CAMINOS",,GRACIELA IZAURA BRAN MONROY,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,SANARATE,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-07-0009-46,02-006,EL PROGRESO,SANARATE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"ZONA 4, COLINDANTE A POLIDEPORTIVO, SECTOR CAMPO DE CAMINOS",48176330.0,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,MARIA DEL CARMEN MORALES MORALES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"ZONA 4, COLINDANTE A POLIDEPORTIVO, SECTOR CAMPO DE CAMINOS",48176330,MARIA DEL CARMEN MORALES MORALES,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,SANARATE,RURAL,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
02-07-0038-46,02-021,EL PROGRESO,SANARATE,CENTRO EDUCATIVO ESTUARDO NOVELLA CAMACHO,"FINCA SAN MIGUEL RIO ABAJO, ALDEA EL SINACA",55751775.0,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,CELESTE NOEMY ARGUETA DE LEӎ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,el_progreso,CENTRO EDUCATIVO ESTUARDO NOVELLA CAMACHO,"FINCA SAN MIGUEL RIO ABAJO, ALDEA EL SINACA",55751775,CELESTE NOEMY ARGUETA DE LEӍ,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,SANARATE,RURAL,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
02-07-0039-46,02-018,EL PROGRESO,SANARATE,COLEGIO EL ROSARIO,2 AV. 01-010 ZONA 3,79253526.0,OSMAR JOSUE GONZALEZ HERNANDEZ,REINA ELIZABETH DIAZ CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO EL ROSARIO,2 AVENIDA. 01-010 ZONA 3,79253526,REINA ELIZABETH DIAZ CRUZ,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
02-07-0043-46,02-023,EL PROGRESO,SANARATE,"COLEGIO PROFESIONAL DE TURISMO ""GUATEMALAM""",1AV. 3-35 ZONA 1,79452850.0,MIGDALIA AZUCENA FAJARDO DEL CID,FELIX ALEXANDER LOPEZ MEJIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO PROFESIONAL DE TURISMO GUATEMALAM,1AV. 3-35 ZONA 1,79452850,FELIX ALEXANDER LOPEZ MEJIA,MIGDALIA AZUCENA FAJARDO DEL CID,SANARATE,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-07-0051-46,02-018,EL PROGRESO,SANARATE,INSTITUTO TECNOLӇICO SANARATECO,2A AVENIDA 1-76 ZONA 4,47112811.0,OSMAR JOSUE GONZALEZ HERNANDEZ,CARLOS OVIDIO RAMOS HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),EL PROGRESO,el_progreso,INSTITUTO TECNOLOGICO SANARATECO,2A AVENIDA 1-76 ZONA 4,47112811,CARLOS OVIDIO RAMOS HERRERA,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
02-07-0053-46,02-006,EL PROGRESO,SANARATE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA SANTA LUĆ LOS OCOTES,SANTA LUĆ LOS OCOTES,42187399.0,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,BRENDA CARINA MURALLES PEREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA SANTO DOMINGO,SANTA LUC LOS OCOTES,42187399,BRENDA CARINA MURALLES PEREZ,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,SANARATE,RURAL,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-07-0199-46,02-018,EL PROGRESO,SANARATE,COLEGIO PRIVADO MIXTO DE CIENCIAS COMERCIALES SANARATE,2AV. 2-45 ZONA 4,79252112.0,OSMAR JOSUE GONZALEZ HERNANDEZ,CLAUDIA ESPERANZA MORALES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO PRIVADO MIXTO DE CIENCIAS COMERCIALES SANARATE,2AV. 2-45 ZONA 4,79252112,CLAUDIA ESPERANZA MORALES BARRIOS,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-07-0200-46,02-018,EL PROGRESO,SANARATE,COLEGIO EL ROSARIO,2A. AVE. 3-66 ZONA 4,79253526.0,OSMAR JOSUE GONZALEZ HERNANDEZ,REINA ELIZABETH DIAZ CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO EL ROSARIO,2A. AVENIDA. 3-66 ZONA 4,79253526,REINA ELIZABETH DIAZ CRUZ,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-07-0239-46,02-006,EL PROGRESO,SANARATE,INSTITUTO TECNOLOGICO SANARATECO,2A AV.-1-76 ZONA 4,79252297.0,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,CARLOS OVIDIO RAMOS HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,el_progreso,INSTITUTO TECNOLOGICO SANARATECO,2A AVENIDA.-1-76 ZONA 4,79252297,CARLOS OVIDIO RAMOS HERRERA,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,SANARATE,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
02-07-0264-46,02-006,EL PROGRESO,SANARATE,INSTITUTO TECNOLOGICO SANARATECO,2AV 1-76 ZONA 4 SANARATE,47141991.0,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,CARLOS OVIDIO RAMOS HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO TECNOLOGICO SANARATECO,2AV 1-76 ZONA 4 SANARATE,47141991,CARLOS OVIDIO RAMOS HERRERA,JACQUELINE SUCELY CABRERA LOAIZA DE LEVY,SANARATE,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-07-0268-46,02-018,EL PROGRESO,SANARATE,COLEGIO EL ROSARIO,2A. AV. 3-66 ZONA 4,79253526.0,OSMAR JOSUE GONZALEZ HERNANDEZ,REINA ELIZABETH DIAZ CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO EL ROSARIO,2A. AVENIDA. 3-66 ZONA 4,79253526,REINA ELIZABETH DIAZ CRUZ,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
02-07-0536-46,02-018,EL PROGRESO,SANARATE,"INSTITUTO DE EDUCACIӎ MEDIA POR COOPERATIVA ""SANARATE""","1 CALLE 3-32, ZONA 1",79252525.0,OSMAR JOSUE GONZALEZ HERNANDEZ,MAŔ LUISA MORALES BRN,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO DE EDUCACIӍ MEDIA POR COOPERATIVA SANARATE,"1 CALLE 3-32, ZONA 1",79252525,MAR LUISA MORALES BRN,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-07-0678-46,02-018,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207.0,OSMAR JOSUE GONZALEZ HERNANDEZ,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207,EDGAR OMAR GONZLEZ RODAS,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-07-0679-46,02-018,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLA 3-29 ZONA 4,79253207.0,OSMAR JOSUE GONZALEZ HERNANDEZ,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLA 3-29 ZONA 4,79253207,EDGAR OMAR GONZLEZ RODAS,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
02-07-0691-46,02-018,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207.0,OSMAR JOSUE GONZALEZ HERNANDEZ,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,el_progreso,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207,EDGAR OMAR GONZLEZ RODAS,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
02-07-0699-46,02-018,EL PROGRESO,SANARATE,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207.0,OSMAR JOSUE GONZALEZ HERNANDEZ,EDGAR OMAR GONZLEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO,el_progreso,ESCUELA TECNICA CIENCIA APLICADA ESTECA-PC,7A. CALLE 3-29 ZONA 4,79253207,EDGAR OMAR GONZLEZ RODAS,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
02-07-0755-46,02-023,EL PROGRESO,SANARATE,COLEGIO PROFESIONAL DE TURISMO GUATEMALAM,1A. AVENIDA 3-35 ZONA 1,79452850.0,MIGDALIA AZUCENA FAJARDO DEL CID,FELIX ALEXANDER LOPEZ MEJIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO PROFESIONAL DE TURISMO GUATEMALAM,1A. AVENIDA 3-35 ZONA 1,79452850,FELIX ALEXANDER LOPEZ MEJIA,MIGDALIA AZUCENA FAJARDO DEL CID,SANARATE,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
02-07-0823-46,02-018,EL PROGRESO,SANARATE,COLEGIO PRIVADO ENRIQUE NOVELLA ALVARADO,"FINCA SAN MIGUEL RIO ABAJO, ALDEA EL SINACA",58343695.0,OSMAR JOSUE GONZALEZ HERNANDEZ,RODOLFO GERARDO FONSECA SARMIENTO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO PRIVADO ENRIQUE NOVELLA ALVARADO,"FINCA SAN MIGUEL RIO ABAJO, ALDEA EL SINACA",58343695,RODOLFO GERARDO FONSECA SARMIENTO,OSMAR JOSUE GONZALEZ HERNANDEZ,SANARATE,RURAL,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
02-08-0012-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,31426017.0,MARTA ALICIA CRUZ PEREZ,ADRIANA DEL ROSARIO PɒEZ MIJANGOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,31426017,ADRIANA DEL ROSARIO PⱰEZ MIJANGOS,MARTA ALICIA CRUZ PEREZ,SAN ANTONIO LA PAZ,URBANA,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
02-08-0021-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,"INSTITUTO MUNICIPAL DE EDUCACIӎ DIVERSIFICADA ""JOSɠINɓ CCERES""",ALDEA AGUA CALIENTE,40120019.0,MARTA ALICIA CRUZ PEREZ,ADRIANA GODINEZ NORIEGA,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO MUNICIPAL DE EDUCACIӍ DIVERSIFICADA JOSƓINƁ CCERES,ALDEA AGUA CALIENTE,40120019,ADRIANA GODINEZ NORIEGA,MARTA ALICIA CRUZ PEREZ,SAN ANTONIO LA PAZ,RURAL,MUNICIPAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-08-0023-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,COLEGIO PRIVADO LICEO SAN ANTONIO,BARRIO EL CALVARIO,45072631.0,MARTA ALICIA CRUZ PEREZ,FLORIDALMA MORALES GRAMAJO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,COLEGIO PRIVADO LICEO SAN ANTONIO,BARRIO EL CALVARIO,45072631,FLORIDALMA MORALES GRAMAJO,MARTA ALICIA CRUZ PEREZ,SAN ANTONIO LA PAZ,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
02-08-0030-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,ALDEA SANTO DOMINGO LOS OCOTES,45719074.0,MARTA ALICIA CRUZ PEREZ,MARIA CONCEPCIӎ SANTOS ALVAREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SANTO DOMINGO LOS OCOTES,45719074,MARIA CONCEPCIӍ SANTOS ALVAREZ,MARTA ALICIA CRUZ PEREZ,SAN ANTONIO LA PAZ,RURAL,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
02-08-0535-46,02-008,EL PROGRESO,SAN ANTONIO LA PAZ,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL CENTRO,,MARTA ALICIA CRUZ PEREZ,SERGIO ISIDRO CAŔS COLINDRES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,el_progreso,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL CENTRO,,SERGIO ISIDRO CARS COLINDRES,MARTA ALICIA CRUZ PEREZ,SAN ANTONIO LA PAZ,URBANA,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
